Temporada,Insumo,q,Muestra,Demanda_Total,CTE
2,Harina de Trigo,4,10,11818.17033767219,19847455.268965807
2,Harina de Trigo,4,11,10182.821243500039,17137259.676044997
2,Harina de Trigo,4,12,6167.407435257805,10482682.469481986
2,Harina de Trigo,4,13,10759.567243638263,18093076.677674603
2,Harina de Trigo,4,14,7776.181495344752,13148836.370927801
2,Harina de Trigo,4,15,3943.0743523228493,6796388.368704703
2,Harina de Trigo,4,16,3773.3102370492447,6515045.407320954
2,Harina de Trigo,4,17,7805.306304481842,13197103.697854692
2,Harina de Trigo,4,18,9162.60184160887,15446492.77088005
2,Harina de Trigo,4,19,6873.107733284316,11652210.03056982
2,Harina de Trigo,4,20,9215.640198020339,15534391.018608551
2,Harina de Trigo,4,21,6971.339384592492,11815005.23399733
2,Harina de Trigo,4,22,5778.802126062808,9838663.158792203
2,Harina de Trigo,4,23,2464.544032313724,4346081.965277728
2,Harina de Trigo,4,24,8125.296102300008,13727409.39400052
2,Harina de Trigo,4,25,6475.510603981698,10993288.952841513
2,Harina de Trigo,4,26,4627.3266322869595,7930371.027339135
2,Harina de Trigo,4,27,3136.0847807767814,5458998.334900109
2,Harina de Trigo,4,28,5170.814778585119,8831071.180077849
2,Harina de Trigo,4,29,6615.884254756288,11225924.327788223
2,Harina de Trigo,4,30,6097.637698141512,10367056.004939537
2,Harina de Trigo,4,31,3933.1584840028704,6779955.215247401
2,Harina de Trigo,4,32,7417.563458246876,12554513.710923158
2,Harina de Trigo,4,33,6048.0988570967875,10284957.357527634
2,Harina de Trigo,4,34,-579.3535219117871,-698442.0242258798
2,Harina de Trigo,4,35,2219.90426780957,3940650.724954095
2,Harina de Trigo,4,36,4990.791218616136,8532725.670493035
2,Harina de Trigo,4,37,4441.44122506448,7622310.923696444
2,Harina de Trigo,4,38,7940.840572249425,13421718.965935662
2,Harina de Trigo,4,39,3948.4655782183954,6805323.021687738
2,Harina de Trigo,4,40,7605.380545557731,12865775.107110118
2,Harina de Trigo,4,41,4769.146090093249,8165402.477753455
2,Harina de Trigo,4,42,9539.61517085067,16071301.178470097
2,Harina de Trigo,4,43,4965.170443584459,8490265.43259917
2,Harina de Trigo,4,44,7933.994802493843,13410373.758305166
2,Harina de Trigo,4,45,8190.267341948629,13835083.509569975
2,Harina de Trigo,4,46,2258.1545344903084,4004041.290647753
2,Harina de Trigo,4,47,10230.944662541653,17217012.603825156
2,Harina de Trigo,4,48,7887.159455983464,13332755.499208258
2,Harina de Trigo,4,49,7421.826526905152,12561578.716145072
2,Harina de Trigo,4,50,4102.393225029404,7060420.866852747
2,Azúcar,1,1,113.59637857453646,260130.37282526368
2,Azúcar,1,2,133.15681328336424,300730.34841034946
2,Azúcar,1,3,93.09898903630447,217585.63763925902
2,Azúcar,1,4,146.28497310864418,327979.3833279079
2,Azúcar,1,5,47.045341602508316,121995.89286878993
2,Azúcar,1,6,257.96251046087707,559779.2056425357
2,Azúcar,1,7,42.26780389248973,112079.55321320743
2,Azúcar,1,8,221.6018876270656,484308.4698799497
2,Azúcar,1,9,267.6249256609867,579834.6812522045
2,Azúcar,1,10,102.38052293224857,236850.54944602016
2,Azúcar,1,11,82.30390484722943,195179.1747441582
2,Azúcar,1,12,193.98030794467783,426976.64277999615
2,Azúcar,1,13,106.56774480089416,245541.61936174272
2,Azúcar,1,14,159.70126295782472,355826.46589163714
2,Azúcar,1,15,241.1145054737276,524809.1959613622
2,Azúcar,1,16,178.3371564250086,394507.44773262145
2,Azúcar,1,17,142.787184218946,320719.31239198736
2,Azúcar,1,18,237.51662739172042,517341.3781719302
2,Azúcar,1,19,201.63177102149973,442858.1514853705
2,Azúcar,1,20,206.74107098623725,453463.10259781196
2,Azúcar,1,21,54.13076623963206,136702.52242786423
2,Azúcar,1,22,58.54939217670156,145873.89861837833
2,Azúcar,1,23,140.7445167330851,316479.516534231
2,Azúcar,1,24,207.85558577252084,455776.4087071036
2,Azúcar,1,25,144.78681735743555,324869.78541624814
2,Azúcar,1,26,222.3776739357188,485918.70531998057
2,Azúcar,1,27,214.7971592460286,470184.4583103828
2,Azúcar,1,28,119.13220135164623,271620.62204209645
2,Azúcar,1,29,222.69838948384748,486584.3880421496
2,Azúcar,1,30,83.24436129300929,197131.20236040882
2,Azúcar,1,31,140.8391527974897,316675.9447814295
2,Azúcar,1,32,177.34410642959494,392446.2560378188
2,Azúcar,1,33,165.4889248600247,367839.4367392637
2,Azúcar,1,34,-19.50744095190922,-16142.210248592317
2,Azúcar,1,35,127.73487357022397,289476.4768449105
2,Azúcar,1,36,138.8309011688584,312507.58307041175
2,Azúcar,1,37,104.25688988424994,240745.16904798313
2,Azúcar,1,38,254.01733516026775,551590.5317573212
2,Azúcar,1,39,244.68950914131932,532229.5352217831
2,Azúcar,1,40,113.9398225072104,260843.23097432693
2,Azúcar,1,41,141.90140004444197,318880.76348477474
2,Azúcar,1,42,97.39031542126514,226492.78868424107
2,Azúcar,1,43,44.23218439103893,116156.85525010555
2,Azúcar,1,44,24.71278442880873,75642.05209266783
2,Azúcar,1,45,212.31029941927574,465022.6891701432
2,Azúcar,1,46,112.87945435512434,258642.31255268943
2,Azúcar,1,47,113.29300042795845,259500.6759127223
2,Azúcar,1,48,148.35282193820143,332271.44601687166
2,Azúcar,1,49,115.74350536156452,264586.9862098364
2,Azúcar,1,50,136.93356688117,308569.44330493256
2,Azúcar,2,1,113.59637857453646,252863.78221511492
2,Azúcar,2,2,133.15681328336424,289860.06011224876
2,Azúcar,2,3,93.09898903630447,214095.36367991762
2,Azúcar,2,4,146.28497310864418,314690.4412568379
2,Azúcar,2,5,47.045341602508316,126990.26790878917
2,Azúcar,2,6,257.96251046087707,525915.4609587829
2,Azúcar,2,7,42.26780389248973,117954.11327240398
2,Azúcar,2,8,221.6018876270656,457143.5892239764
2,Azúcar,2,9,267.6249256609867,544190.7908899431
2,Azúcar,2,10,102.38052293224857,231650.3011052625
2,Azúcar,2,11,82.30390484722943,193677.72263425446
2,Azúcar,2,12,193.98030794467783,404900.59702573786
2,Azúcar,2,13,106.56774480089416,239569.9422674017
2,Azúcar,2,14,159.70126295782472,340065.7866925287
2,Azúcar,2,15,241.1145054737276,494049.4271105897
2,Azúcar,2,16,178.3371564250086,375313.4028031337
2,Azúcar,2,17,142.787184218946,308074.78205932636
2,Azúcar,2,18,237.51662739172042,487244.4608946869
2,Azúcar,2,19,201.63177102149973,419372.44586363755
2,Azúcar,2,20,206.74107098623725,429036.09006015107
2,Azúcar,2,21,54.13076623963206,140391.5211424878
2,Azúcar,2,22,58.54939217670156,148748.8360756539
2,Azúcar,2,23,140.7445167330851,304211.31506161985
2,Azúcar,2,24,207.85558577252084,431144.06462040986
2,Azúcar,2,25,144.78681735743555,311856.8546147226
2,Azúcar,2,26,222.3776739357188,458610.89842701645
2,Azúcar,2,27,214.7971592460286,444273.2401777079
2,Azúcar,2,28,119.13220135164623,263334.1444999984
2,Azúcar,2,29,222.69838948384748,459217.49443171284
2,Azúcar,2,30,83.24436129300929,195456.48617075811
2,Azúcar,2,31,140.8391527974897,304390.30812542036
2,Azúcar,2,32,177.34410642959494,373435.16470960656
2,Azúcar,2,33,165.4889248600247,351012.4732716265
2,Azúcar,2,34,-19.50744095190922,1113.4520372308148
2,Azúcar,2,35,127.73487357022397,279605.0943430925
2,Azúcar,2,36,138.8309011688584,300591.9347024266
2,Azúcar,2,37,104.25688988424994,235199.23006449014
2,Azúcar,2,38,254.01733516026775,518453.62261280895
2,Azúcar,2,39,244.68950914131932,500811.1290430015
2,Azúcar,2,40,113.9398225072104,253513.3663048568
2,Azúcar,2,41,141.90140004444197,306399.4247390699
2,Azúcar,2,42,97.39031542126514,222211.90637687812
2,Azúcar,2,43,44.23218439103893,121669.50957631321
2,Azúcar,2,44,24.71278442880873,84750.84411014836
2,Azúcar,2,45,212.31029941927574,439569.63524196256
2,Azúcar,2,46,112.87945435512434,251507.80377969772
2,Azúcar,2,47,113.29300042795845,252289.9778807127
2,Azúcar,2,48,148.35282193820143,318601.5358253567
2,Azúcar,2,49,115.74350536156452,256924.82178175705
2,Azúcar,2,50,136.93356688117,297003.3484764058
2,Azúcar,3,1,113.59637857453646,253395.42060528987
2,Azúcar,3,2,133.15681328336424,291383.0386619504
2,Azúcar,3,3,93.09898903630447,213588.17620976843
2,Azúcar,3,4,146.28497310864418,316878.76657665055
2,Azúcar,3,5,47.045341602508316,124149.040788018
2,Azúcar,3,6,257.96251046087707,533763.7028061331
2,Azúcar,3,7,42.26780389248973,114870.75630809423
2,Azúcar,3,8,221.6018876270656,463149.04249442986
2,Azúcar,3,9,267.6249256609867,552528.7324995162
2,Azúcar,3,10,102.38052293224857,231613.50999542043
2,Azúcar,3,11,82.30390484722943,192623.43073409624
2,Azúcar,3,12,193.98030794467783,409506.1641680799
2,Azúcar,3,13,106.56774480089416,239745.36327129978
2,Azúcar,3,14,159.70126295782472,342934.0614673164
2,Azúcar,3,15,241.1145054737276,501043.79713963467
2,Azúcar,3,16,178.3371564250086,379126.1611682756
2,Azúcar,3,17,142.787184218946,310085.8363395368
2,Azúcar,3,18,237.51662739172042,494056.487275195
2,Azúcar,3,19,201.63177102149973,424365.79593310267
2,Azúcar,3,20,206.74107098623725,434288.3839781303
2,Azúcar,3,21,54.13076623963206,137909.38961926542
2,Azúcar,3,22,58.54939217670156,146490.64442935903
2,Azúcar,3,23,140.7445167330851,306118.8451440588
2,Azúcar,3,24,207.85558577252084,436452.84313510056
2,Azúcar,3,25,144.78681735743555,313969.2520738559
2,Azúcar,3,26,222.3776739357188,464655.6692348573
2,Azúcar,3,27,214.7971592460286,449933.8237855384
2,Azúcar,3,28,119.13220135164623,264146.3432926727
2,Azúcar,3,29,222.69838948384748,465278.5193876531
2,Azúcar,3,30,83.24436129300929,194449.85743641728
2,Azúcar,3,31,140.8391527974897,306302.6344474409
2,Azúcar,3,32,177.34410642959494,377197.5944212432
2,Azúcar,3,33,165.4889248600247,354174.07187887613
2,Azúcar,3,34,-19.50744095190922,-5100.729062148381
2,Azúcar,3,35,127.73487357022397,280853.2841848652
2,Azúcar,3,36,138.8309011688584,302402.4810528089
2,Azúcar,3,37,104.25688988424994,235257.53489403886
2,Azúcar,3,38,254.01733516026775,526101.9194809148
2,Azúcar,3,39,244.68950914131932,507986.6834249964
2,Azúcar,3,40,113.9398225072104,254062.4107377948
2,Azúcar,3,41,141.90140004444197,308365.58669260505
2,Azúcar,3,42,97.39031542126514,221922.20712958157
2,Azúcar,3,43,44.23218439103893,118685.709155904
2,Azúcar,3,44,24.71278442880873,80777.78320752246
2,Azúcar,3,45,212.31029941927574,445104.1825906775
2,Azúcar,3,46,112.87945435512434,252003.1078153136
2,Azúcar,3,47,113.29300042795845,252806.24079765799
2,Azúcar,3,48,148.35282193820143,320894.66155574744
2,Azúcar,3,49,115.74350536156452,257565.2784596266
2,Azúcar,3,50,136.93356688117,298717.7362442498
2,Azúcar,4,1,113.59637857453646,256689.4224170569
2,Azúcar,4,2,133.15681328336424,296207.04126678524
2,Azúcar,4,3,93.09898903630447,215278.88940775223
2,Azúcar,4,4,146.28497310864418,322729.64282939746
2,Azúcar,4,5,47.045341602508316,122237.4763195667
2,Azúcar,4,6,257.96251046087707,548349.9023408139
2,Azúcar,4,7,42.26780389248973,112585.49684799019
2,Azúcar,4,8,221.6018876270656,474891.1446151068
2,Azúcar,4,9,267.6249256609867,567870.7180450492
2,Azúcar,4,10,102.38052293224857,234030.21698817765
2,Azúcar,4,11,82.30390484722943,193469.7615031423
2,Azúcar,4,12,193.98030794467783,419087.7294986023
2,Azúcar,4,13,106.56774480089416,242489.5912458319
2,Azúcar,4,14,159.70126295782472,349834.34865672357
2,Azúcar,4,15,241.1145054737276,514312.1598585358
2,Azúcar,4,16,178.3371564250086,387484.13231045555
2,Azúcar,4,17,142.787184218946,315663.11847973533
2,Azúcar,4,18,237.51662739172042,507043.4269888933
2,Azúcar,4,19,201.63177102149973,434545.8522864438
2,Azúcar,4,20,206.74107098623725,444868.08548836265
2,Azúcar,4,21,54.13076623963206,136552.04112174697
2,Azúcar,4,22,58.54939217670156,145478.91714571547
2,Azúcar,4,23,140.7445167330851,311536.3515471705
2,Azúcar,4,24,207.85558577252084,447119.7210569149
2,Azúcar,4,25,144.78681735743555,319702.94384059263
2,Azúcar,4,26,222.3776739357188,476458.4527097659
2,Azúcar,4,27,214.7971592460286,461143.6657609488
2,Azúcar,4,28,119.13220135164623,267873.35251789144
2,Azúcar,4,29,222.69838948384748,477106.388963678
2,Azúcar,4,30,83.24436129300929,195369.7499196741
2,Azúcar,4,31,140.8391527974897,311727.5432041172
2,Azúcar,4,32,177.34410642959494,385477.8900258824
2,Azúcar,4,33,165.4889248600247,361527.06512682384
2,Azúcar,4,34,-19.50744095190922,-12217.996348808103
2,Azúcar,4,35,127.73487357022397,285253.187213972
2,Azúcar,4,36,138.8309011688584,307670.3060518784
2,Azúcar,4,37,104.25688988424994,237821.00973563906
2,Azúcar,4,38,254.01733516026775,540379.5307133121
2,Azúcar,4,39,244.68950914131932,521534.6799315949
2,Azúcar,4,40,113.9398225072104,257383.27644584977
2,Azúcar,4,41,141.90140004444197,313873.5835377857
2,Azúcar,4,42,97.39031542126514,223948.58427726987
2,Azúcar,4,43,44.23218439103893,116554.1018904166
2,Azúcar,4,44,24.71278442880873,77119.38485242082
2,Azúcar,4,45,212.31029941927574,456119.5044767433
2,Azúcar,4,46,112.87945435512434,255241.03241608822
2,Azúcar,4,47,113.29300042795845,256076.51262531304
2,Azúcar,4,48,148.35282193820143,326907.2832091596
2,Azúcar,4,49,115.74350536156452,261027.2267273836
2,Azúcar,4,50,136.93356688117,303837.153347069
2,Sal,1,1,219.7552953622344,470440.40022103145
2,Sal,1,2,217.05218914812514,464979.94537623797
2,Sal,1,3,92.38249405976435,213138.84605469674
2,Sal,1,4,88.2032331468065,204696.46026138202
2,Sal,1,5,178.68284086508825,387471.30267840857
2,Sal,1,6,18.580383944885774,64053.66115545419
2,Sal,1,7,116.9903798548787,262848.4166622783
2,Sal,1,8,296.3853705384799,625238.2631643871
2,Sal,1,9,158.13128610856273,345955.791318716
2,Sal,1,10,95.75024456424684,219941.92669661553
2,Sal,1,11,184.34633773989856,398911.94411051786
2,Sal,1,12,131.88722755765357,292941.0426146671
2,Sal,1,13,105.90882049493075,240462.92763522803
2,Sal,1,14,207.92694304976035,446546.3396201399
2,Sal,1,15,200.5367278969277,431617.6120974411
2,Sal,1,16,77.8312354713946,183744.33316357486
2,Sal,1,17,161.87745274590569,353523.29778868426
2,Sal,1,18,158.35221251502784,346402.0773951671
2,Sal,1,19,127.2330385387279,283539.27037045214
2,Sal,1,20,100.75863273005794,230059.20484198112
2,Sal,1,21,223.37432697107084,477751.0854537402
2,Sal,1,22,84.01366343833743,196233.25001355665
2,Sal,1,23,82.14504638011758,192458.51892257633
2,Sal,1,24,74.23027758472168,176470.15805512102
2,Sal,1,25,141.952231376281,313273.0216458349
2,Sal,1,26,148.08996491301565,325671.6527657586
2,Sal,1,27,142.8518160271148,315090.2426411875
2,Sal,1,28,93.20910867301282,214808.66270715743
2,Sal,1,29,202.83011325968573,436250.4034948658
2,Sal,1,30,154.8968831823425,339422.0816789292
2,Sal,1,31,211.2799994903607,453319.7372729493
2,Sal,1,32,153.79142278381073,337188.977941687
2,Sal,1,33,78.36633823920357,184825.2764449352
2,Sal,1,34,160.59125726548788,350925.0971313293
2,Sal,1,35,112.73074242583861,254243.66494550934
2,Sal,1,36,113.23418081579655,255260.64407165392
2,Sal,1,37,163.30667095407586,356410.4138954561
2,Sal,1,38,250.63554810869064,532820.5704258485
2,Sal,1,39,78.67949186682341,185457.86765950755
2,Sal,1,40,155.7501425972037,341145.7226078077
2,Sal,1,41,101.28660093626124,231125.7358330357
2,Sal,1,42,51.925312964377014,131412.64182124907
2,Sal,1,43,144.77566320512696,318976.5422578973
2,Sal,1,44,109.257093323146,247226.6620719612
2,Sal,1,45,78.68404930840283,185467.07399547112
2,Sal,1,46,166.3754731878652,362609.59909126605
2,Sal,1,47,155.9249102262854,341498.7648752373
2,Sal,1,48,133.24430579468805,295682.4311681393
2,Sal,1,49,88.65765573499417,205614.4241986854
2,Sal,1,50,151.58089151872235,332723.55734777334
2,Sal,2,1,219.7552953622344,450564.8664275104
2,Sal,2,2,217.05218914812514,445527.84006334806
2,Sal,2,3,92.38249405976435,213215.6439334277
2,Sal,2,4,88.2032331468065,205427.9190962004
2,Sal,2,5,178.68284086508825,374029.5697147405
2,Sal,2,6,18.580383944885774,75691.20170504264
2,Sal,2,7,116.9903798548787,259070.50855891276
2,Sal,2,8,296.3853705384799,593358.9996864157
2,Sal,2,9,158.13128610856273,335733.3597497697
2,Sal,2,10,95.75024456424684,219491.18278959848
2,Sal,2,11,184.34633773989856,384583.05182464386
2,Sal,2,12,131.88722755765357,286829.6155559402
2,Sal,2,13,105.90882049493075,238420.89206928416
2,Sal,2,14,207.92694304976035,428523.65985873126
2,Sal,2,15,200.5367278969277,414752.5737033481
2,Sal,2,16,77.8312354713946,186100.51513871434
2,Sal,2,17,161.87745274590569,342714.0473817797
2,Sal,2,18,158.35221251502784,336145.03877595667
2,Sal,2,19,127.2330385387279,278156.8994526076
2,Sal,2,20,100.75863273005794,228823.92121529233
2,Sal,2,21,223.37432697107084,457308.6479079777
2,Sal,2,22,84.01366343833743,197620.98462729028
2,Sal,2,23,82.14504638011758,194138.96333724697
2,Sal,2,24,74.23027758472168,179390.41262156746
2,Sal,2,25,141.952231376281,305584.9605457882
2,Sal,2,26,148.08996491301565,317022.14547006745
2,Sal,2,27,142.8518160271148,307261.2659678224
2,Sal,2,28,93.20910867301282,214755.97541511396
2,Sal,2,29,202.83011325968573,419026.11740470165
2,Sal,2,30,154.8968831823425,329706.30364422046
2,Sal,2,31,211.2799994903607,434771.81747964583
2,Sal,2,32,153.79142278381073,327646.36491784797
2,Sal,2,33,78.36633823920357,187097.63716629928
2,Sal,2,34,160.59125726548788,340317.3230094576
2,Sal,2,35,112.73074242583861,251133.0083897165
2,Sal,2,36,113.23418081579655,252071.12633333018
2,Sal,2,37,163.30667095407586,345377.28338675713
2,Sal,2,38,250.63554810869064,508107.794783048
2,Sal,2,39,78.67949186682341,187681.1743836387
2,Sal,2,40,155.7501425972037,331296.285623357
2,Sal,2,41,101.28660093626124,229807.7485470503
2,Sal,2,42,51.925312964377014,137826.86093501
2,Sal,2,43,144.77566320512696,310846.2042531498
2,Sal,2,44,109.257093323146,244660.1358038062
2,Sal,2,45,78.68404930840283,187689.6668184786
2,Sal,2,46,166.3754731878652,351095.7555937737
2,Sal,2,47,155.9249102262854,331621.9513891681
2,Sal,2,48,133.24430579468805,289358.4243842777
2,Sal,2,49,88.65765573499417,206274.69993863447
2,Sal,2,50,151.58089151872235,323527.21332737873
2,Sal,3,1,219.7552953622344,456267.701390594
2,Sal,3,2,217.05218914812514,451073.96641692554
2,Sal,3,3,92.38249405976435,211534.22796444574
2,Sal,3,4,88.2032331468065,203504.21661882513
2,Sal,3,5,178.68284086508825,377351.2895001611
2,Sal,3,6,18.580383944885774,69731.21688280876
2,Sal,3,7,116.9903798548787,258815.69859812583
2,Sal,3,8,296.3853705384799,603504.3506203989
2,Sal,3,9,158.13128610856273,337863.63335661485
2,Sal,3,10,95.75024456424684,218005.00720590597
2,Sal,3,11,184.34633773989856,388233.1045166891
2,Sal,3,12,131.88722755765357,287438.42844405986
2,Sal,3,13,105.90882049493075,237523.6449932287
2,Sal,3,14,207.92694304976035,433540.76348282385
2,Sal,3,15,200.5367278969277,419341.2404667259
2,Sal,3,16,77.8312354713946,183575.511341757
2,Sal,3,17,161.87745274590569,345061.49949298846
2,Sal,3,18,158.35221251502784,338288.12026648014
2,Sal,3,19,127.2330385387279,278495.8925734805
2,Sal,3,20,100.75863273005794,227628.0995737551
2,Sal,3,21,223.37432697107084,463221.2909090212
2,Sal,3,22,84.01366343833743,195454.39800425468
2,Sal,3,23,82.14504638011758,191864.04638691433
2,Sal,3,24,74.23027758472168,176656.64858412635
2,Sal,3,25,141.952231376281,306777.27723588876
2,Sal,3,26,148.08996491301565,318570.2882401941
2,Sal,3,27,142.8518160271148,308505.73475576856
2,Sal,3,28,93.20910867301282,213122.48121330622
2,Sal,3,29,202.83011325968573,423747.73981347133
2,Sal,3,30,154.8968831823425,331649.06749562034
2,Sal,3,31,211.2799994903607,439983.30962227285
2,Sal,3,32,153.79142278381073,329525.0413275432
2,Sal,3,33,78.36633823920357,184603.65516576578
2,Sal,3,34,160.59125726548788,342590.2098282494
2,Sal,3,35,112.73074242583861,250631.25221016066
2,Sal,3,36,113.23418081579655,251598.55625443533
2,Sal,3,37,163.30667095407586,347807.59232279734
2,Sal,3,38,250.63554810869064,515600.86700866884
2,Sal,3,39,78.67949186682341,185205.34700436646
2,Sal,3,40,155.7501425972037,333288.5159351397
2,Sal,3,41,101.28660093626124,228642.5350862149
2,Sal,3,42,51.925312964377014,133799.99935945048
2,Sal,3,43,144.77566320512696,312202.2052534059
2,Sal,3,44,109.257093323146,243956.9999233885
2,Sal,3,45,78.68404930840283,185214.10365018304
2,Sal,3,46,166.3754731878652,353703.9738285296
2,Sal,3,47,155.9249102262854,333624.31359735836
2,Sal,3,48,133.24430579468805,290045.9118884398
2,Sal,3,49,88.65765573499417,204377.34194286016
2,Sal,3,50,151.58089151872235,325277.7374362085
2,Sal,4,1,219.7552953622344,463835.0070312352
2,Sal,4,2,217.05218914812514,458489.793215755
2,Sal,4,3,92.38249405976435,211963.71404072596
2,Sal,4,4,88.2032331468065,203699.5019080924
2,Sal,4,5,178.68284086508825,382616.9438756325
2,Sal,4,6,18.580383944885774,66024.92090764338
2,Sal,4,7,116.9903798548787,260624.18118598333
2,Sal,4,8,296.3853705384799,615365.9140948815
2,Sal,4,9,158.13128610856273,341977.60316427326
2,Sal,4,10,95.75024456424684,218623.21799572767
2,Sal,4,11,184.34633773989856,393816.1344886956
2,Sal,4,12,131.88722755765357,290081.71257426287
2,Sal,4,13,105.90882049493075,238711.1302378996
2,Sal,4,14,207.92694304976035,440445.22239569586
2,Sal,4,15,200.5367278969277,425831.5605543282
2,Sal,4,16,77.8312354713946,183189.56227665648
2,Sal,4,17,161.87745274590569,349385.4000020365
2,Sal,4,18,158.35221251502784,342414.47052593215
2,Sal,4,19,127.2330385387279,280878.361513189
2,Sal,4,20,100.75863273005794,228526.97445096663
2,Sal,4,21,223.37432697107084,470991.402755991
2,Sal,4,22,84.01366343833743,195414.9048139284
2,Sal,4,23,82.14504638011758,191719.83812979146
2,Sal,4,24,74.23027758472168,176068.90614248777
2,Sal,4,25,141.952231376281,309984.59215160744
2,Sal,4,26,148.08996491301565,322121.55440823163
2,Sal,4,27,142.8518160271148,311763.4613202447
2,Sal,4,28,93.20910867301282,213598.28978464266
2,Sal,4,29,202.83011325968573,430366.5784760246
2,Sal,4,30,154.8968831823425,335581.7852286621
2,Sal,4,31,211.2799994903607,447075.669810907
2,Sal,4,32,153.79142278381073,333395.81038096437
2,Sal,4,33,78.36633823920357,184247.6926202829
2,Sal,4,34,160.59125726548788,346842.03347968066
2,Sal,4,35,112.73074242583861,252201.02980710028
2,Sal,4,36,113.23418081579655,253196.5459370993
2,Sal,4,37,163.30667095407586,352211.5845122017
2,Sal,4,38,250.63554810869064,524898.665108863
2,Sal,4,39,78.67949186682341,184866.93321393192
2,Sal,4,40,155.7501425972037,337269.0493060774
2,Sal,4,41,101.28660093626124,229570.996670738
2,Sal,4,42,51.925312964377014,131962.31335669477
2,Sal,4,43,144.77566320512696,315567.7419145875
2,Sal,4,44,109.257093323146,245332.1183759002
2,Sal,4,45,78.68404930840283,184875.94525332807
2,Sal,4,46,166.3754731878652,358279.93802765274
2,Sal,4,47,155.9249102262854,337614.6407373686
2,Sal,4,48,133.24430579468805,292765.2450612297
2,Sal,4,49,88.65765573499417,204598.09253089837
2,Sal,4,50,151.58089151872235,329024.63095929485
2,Manteca,1,1,269.18764589549926,3866129.754275376
2,Manteca,1,2,641.9010543146682,8915412.048825007
2,Manteca,1,3,136.33946466800097,2066387.7697296194
2,Manteca,1,4,669.7166998293812,9292240.580442939
2,Manteca,1,5,174.76747935016812,2586985.8747785836
2,Manteca,1,6,316.1332193473902,4502118.284560623
2,Manteca,1,7,314.51436105362035,4480187.030316815
2,Manteca,1,8,358.3814513268365,5074470.244246311
2,Manteca,1,9,493.4993143526478,6904960.4226042805
2,Manteca,1,10,456.2131621634299,6399831.53851228
2,Manteca,1,11,442.8561970595506,6218879.939013918
2,Manteca,1,12,110.55724783529037,1717106.8261762352
2,Manteca,1,13,180.75154357064497,2668054.1401947835
2,Manteca,1,14,315.3662970995324,4491728.513653724
2,Manteca,1,15,922.923161242062,12722519.378029816
2,Manteca,1,16,350.4206533731709,4966622.457582505
2,Manteca,1,17,330.4814287324566,4696498.626050856
2,Manteca,1,18,129.99975787341901,1980501.486737305
2,Manteca,1,19,292.5557755450925,4182706.1924477653
2,Manteca,1,20,436.22558449924213,6129052.651219831
2,Manteca,1,21,591.2449573263724,8229155.72464594
2,Manteca,1,22,693.0264164967607,9608025.67698339
2,Manteca,1,23,196.71590404242804,2884329.060423375
2,Manteca,1,24,416.59860891275054,5863158.969678394
2,Manteca,1,25,347.8050039977996,4931187.316851107
2,Manteca,1,26,711.9060277669269,9863794.54593489
2,Manteca,1,27,434.69978422432604,6108382.087351926
2,Manteca,1,28,440.27091073732754,6183856.1374595035
2,Manteca,1,29,262.7293715010769,3778637.1934592486
2,Manteca,1,30,960.80269374008,13235686.998103619
2,Manteca,1,31,746.936194553766,10338360.78620544
2,Manteca,1,32,173.40277113553302,2568497.682860267
2,Manteca,1,33,337.21454031924856,4787714.504939174
2,Manteca,1,34,514.3095825702321,7186884.594051592
2,Manteca,1,35,345.693144767599,4902577.202004794
2,Manteca,1,36,668.378305488153,9274108.872010574
2,Manteca,1,37,891.7727067810035,12300512.992897287
2,Manteca,1,38,220.47827838949743,3206246.472989816
2,Manteca,1,39,290.36968122794354,4153090.3882388063
2,Manteca,1,40,366.7459368916893,5187786.931844866
2,Manteca,1,41,329.76759739985573,4686828.096824972
2,Manteca,1,42,817.8781083725333,11299436.350687724
2,Manteca,1,43,588.7412303983637,8195236.8374730805
2,Manteca,1,44,274.2108941615846,3934181.5011622133
2,Manteca,1,45,315.9248794141623,4499295.828721008
2,Manteca,1,46,57.01068337989,991692.3019567507
2,Manteca,1,47,502.3134880165361,7024369.196254047
2,Manteca,1,48,325.67642819549053,4631403.559470051
2,Manteca,1,49,639.8673705244503,8887861.00471792
2,Manteca,1,50,157.4297073961597,2352104.8563424046
2,Manteca,2,1,269.18764589549926,3876316.5446059974
2,Manteca,2,2,641.9010543146682,8881565.63690128
2,Manteca,2,3,136.33946466800097,2092269.5436615127
2,Manteca,2,4,669.7166998293812,9255107.965455094
2,Manteca,2,5,174.76747935016812,2608327.6764301397
2,Manteca,2,6,316.1332193473902,4506758.819017271
2,Manteca,2,7,314.51436105362035,4485018.820341577
2,Manteca,2,8,358.3814513268365,5074119.477339453
2,Manteca,2,9,493.4993143526478,6888646.526772101
2,Manteca,2,10,456.2131621634299,6387922.712751495
2,Manteca,2,11,442.8561970595506,6208549.135220246
2,Manteca,2,12,110.55724783529037,1746034.5693239272
2,Manteca,2,13,180.75154357064497,2688688.971009844
2,Manteca,2,14,315.3662970995324,4496459.6540335575
2,Manteca,2,15,922.923161242062,12655472.380903743
2,Manteca,2,16,350.4206533731709,4967212.197291405
2,Manteca,2,17,330.4814287324566,4699444.030706513
2,Manteca,2,18,129.99975787341901,2007132.2479211008
2,Manteca,2,19,292.5557755450925,4190132.219264322
2,Manteca,2,20,436.22558449924213,6119505.202940995
